	Time	VacSampleX	VacSampleY	Energy	Pilatus_Tiff	Pilatus_Trigger	Pilatus_filename	PilatusAcqTime	Keysight1	Keysight2	Keysight3	Keysight4	Keysight1:StandardDeviation	Keysight2:StandardDeviation	Keysight3:StandardDeviation	Keysight4:StandardDeviation	PilatusPos	SampleName	SampleThickness	Empty_Index	Background_Index	Reference_Index	MaskFile	x_Center	y_Center	SampleToDet_Distance	BackGround_SubtractionFactor	AbsCalibrationFactor	BackGrTransm	ReferenceTransm	SampleName_Reduction	Transm	TransmDev
49	5780.009	22.9999999999999	1.000001	8238.985877	427	428	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00427.tif	300	1.17293229666667e-06	5.08677633333334e-10	5.038988833333329e-13	1.2904590033333302e-07	1.4529669847766698e-09	2.8447868463783002e-11	2.5230652093301898e-14	1.60586275272501e-10	3012.8759999999997	217	0.1	36	52	37	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.718761837632041e-10	0.7580647531212372	0.9602907496065891	217	0.7568561782217454	0.0018793946803734572
50	6085.2919999999995	22.9999999999999	-9.149683999999999	8238.985877	428	429	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00428.tif	300	1.1643075946843902e-06	5.350173754152821e-10	5.3320915282392e-13	1.29110336877076e-07	1.36843020349518e-09	3.30294442695494e-11	2.6518145581404797e-14	1.51391250084718e-10	3012.8759999999997	195	0.1	36	52	37	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.718761837632041e-10	0.7580647531212372	0.9602907496065891	195	0.7509159751490014	0.0017630676502088662
51	6394.253000000001	12.9999999999999	7.800002	8238.985877	429	430	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00429.tif	600	1.1591994575707199e-06	5.16713361064892e-10	5.35927306156406e-13	1.29053339767055e-07	1.46425042665075e-09	2.63799589148861e-11	2.81208481179494e-14	1.6232536523688501e-10	3012.8759999999997	232	0.1	36	52	37	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.718761837632041e-10	0.7580647531212372	0.9602907496065891	232	0.747951691684851	0.0018855657644489894
52	6998.62	12.9999999999999	0.000459000000000041	8238.985877	430	431	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00430.tif	600	1.17428208818636e-06	5.277944093178041e-10	5.20898650582363e-13	1.28988430948419e-07	4.27427303337963e-09	3.0063379650756394e-11	2.0352169726781102e-14	4.65956685691493e-10	3012.8759999999997	empty Kapton Hexane	0.1	36	36	37	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.718761837632041e-10	1.0	0.9602907496065891	empty Kapton Hexane	0.7580647531212372	0.0054977087766183135
53	7603.806	12.9999999999999	-9.149998	8238.985877	431	432	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00431.tif	600	1.1598744276206301e-06	5.37151148086524e-10	5.20055163061564e-13	1.28923526289517e-07	3.90506282986192e-09	3.0958462653148196e-11	2.3286927914104497e-14	4.3353561073385496e-10	3012.8759999999997	Empty Kapton	0.1	36	36	37	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.718761837632041e-10	1.0	0.9602907496065891	Empty Kapton	0.7491407567150039	0.005041367144176246
54	34.676	133.0	-1.9999999999582e-06	8303.985331	432	433	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00432.tif	600	1.50805661730449e-06	5.31241680532447e-10	5.369442212978371e-13	1.23397374875208e-07	4.9941279141911405e-09	3.32659431852522e-11	2.1365249411820098e-14	4.08801143081039e-10	3012.8759999999997	Empty	1.0	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	Empty	1.0	0.006624515206242302
55	639.861	123.0	-9.999999999584992e-07	8303.985331	433	434	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00433.tif	300	1.44938586378738e-06	5.37164717607974e-10	5.17692774086378e-13	1.23369956478405e-07	4.7514903947480796e-09	2.19773798181218e-11	1.9146011316428102e-14	4.02489990682449e-10	3012.8759999999997	GC	0.0054	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	GC	0.9613087243498349	0.006287672351441141
56	944.863	113.0	4.16333634234434e-17	8303.985331	434	435	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00434.tif	10	1.06918390909091e-06	5.57833636363636e-10	5.54432454545454e-13	1.23420672727273e-07	1.6053937494926498e-10	1.80581467890408e-11	9.90948032304053e-15	2.7411898544576398e-11	3012.8759999999997	AgBeh	0.02	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	AgBeh	0.7088474459795692	0.0002638703571258442
57	963.561	88.15999999999991	1.00000000004177e-06	8303.985331	435	436	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00435.tif	600	1.1478651980033301e-06	5.47733078202995e-10	5.64187735440932e-13	1.23379163727121e-07	4.33190414972385e-09	3.5253298975777294e-11	1.92012887664229e-14	4.62227657526135e-10	3012.8759999999997	Empty Cap	0.10690380000000001	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	Empty Cap	0.7612675898910669	0.005724944270663477
58	1567.6170000000002	83.09999999999991	-9.999999999584992e-07	8303.985331	436	437	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00436.tif	600	9.1826756905158e-07	5.36351364392678e-10	5.49259936772047e-13	1.2342166206322801e-07	3.0580235935934196e-09	2.67017348650233e-11	2.26280352540677e-14	4.09139501301288e-10	3012.8759999999997	Hexane Cap	0.09617711	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	Hexane Cap	0.6087880652428824	0.004045508055762094
59	2171.553	78.5599999999999	1.00000000004177e-06	8303.985331	437	438	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00437.tif	300	9.427100300000001e-07	5.15071733333334e-10	5.5533605e-13	1.2341080933333302e-07	3.1110098741765698e-09	2.4456205845211698e-11	2.0295811024395198e-14	4.0684446517357e-10	3012.8759999999997	223	0.1061594	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	223	0.6250477575544936	0.004123276810768824
60	2475.281	73.0299999999999	-9.999999999584992e-07	8303.985331	438	439	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00438.tif	300	9.476037707641199e-07	5.42473554817276e-10	5.53498029900332e-13	1.23433858139535e-07	1.17568326968182e-09	2.98877727672675e-11	2.4488427950001902e-14	1.55948990940018e-10	3012.8759999999997	214neu	0.10437619999999999	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	214neu	0.6281751475840692	0.0015730211102517094
61	2778.908	68.58999999999989	-9.999999999584992e-07	8303.985331	439	440	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00439.tif	420	9.59380785714285e-07	5.51973261904763e-10	5.41378397619048e-13	1.23404110238095e-07	1.0841096747596902e-09	3.0297574358479996e-11	2.27148311678674e-14	1.40099506795239e-10	3012.8759999999997	211	0.10386880000000001	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	211	0.6361355482035942	0.0014410380010075794
62	3202.6540000000005	63.32999999999989	3.0000000000416e-06	8303.985331	440	441	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00440.tif	600	9.47673317803661e-07	5.65617720465891e-10	5.46922670549086e-13	1.2343531247920102e-07	3.0168405273010397e-09	3.36471606671608e-11	2.42315983359456e-14	3.8634849414401e-10	3012.8759999999997	187	0.1011847	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	187	0.6282138491192688	0.003966156244589854
63	3806.675	57.9399999999999	4.16333634234434e-17	8303.985331	441	442	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00441.tif	600	9.3088222296173e-07	5.656265890183029e-10	5.259763194675539e-13	1.2332115424292802e-07	3.5799126674923205e-09	3.42613053873578e-11	2.86469714904463e-14	4.6040734408362096e-10	3012.8759999999997	193	0.0943534	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	193	0.617654243928726	0.004681276557763188
64	4410.404	53.2699999999999	-4.9999999999586e-06	8303.985331	442	443	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00442.tif	600	9.404777166666661e-07	5.682610666666669e-10	5.50935146666667e-13	1.2332944033333302e-07	3.170104677425e-09	2.45986875784026e-11	2.37567221015479e-14	3.98785595558898e-10	3012.8759999999997	207	0.09635023	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	207	0.6239790712965461	0.004120906000396075
65	5015.215	43.5099999999999	4.16333634234434e-17	8303.985331	443	444	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00443.tif	600	9.547611031613979e-07	5.73258119800333e-10	5.56758865224626e-13	1.23307272212978e-07	1.27390864900371e-09	3.22542257173474e-11	1.7624717887297002e-14	1.64575061425672e-10	3012.8759999999997	193neu	0.09644833	54	57	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	0.7612675898910669	0.9613087243498349	193neu	0.6335695569511643	0.0016909616332772817
66	5622.948	22.9999999999999	9.49998	8303.985331	444	445	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00444.tif	150	1.0964219866666701e-06	5.69641466666667e-10	5.60292253333333e-13	1.2325900066666697e-07	1.1979259872599499e-09	2.39107974089904e-11	1.45593634297319e-14	1.34636858090946e-10	3012.8759999999997	203	0.1	54	70	55	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.619563862165027e-10	0.761853652386027	0.9613087243498349	203	0.7278591863862909	0.0015902893657967166
67	5777.521	22.9999999999999	1.000001	8303.985331	445	446	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00445.tif	300	1.14460402666667e-06	5.488441333333331e-10	5.6199877e-13	1.23114603e-07	4.222130169696e-09	2.7684405827148102e-11	1.860927742529e-14	4.05199825542572e-10	3012.8759999999997	217	0.1	54	70	55	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.619563862165027e-10	0.761853652386027	0.9613087243498349	217	0.7607360101710987	0.0053099119169332226
68	6082.81	22.9999999999999	-9.149982000000001	8303.985331	446	447	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00446.tif	300	1.13452188039867e-06	5.384081395348841e-10	5.4952246179402e-13	1.22997910963455e-07	4.57173516500914e-09	2.3899588027003e-11	1.8405146419666697e-14	4.15821843076349e-10	3012.8759999999997	195	0.1	54	70	55	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.619563862165027e-10	0.761853652386027	0.9613087243498349	195	0.754750509510836	0.005592988687068494
69	6391.744000000001	12.9999999999999	7.8000050000000005	8303.985331	447	448	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00447.tif	600	1.12987214143095e-06	5.47226272878536e-10	5.4229603826955e-13	1.23016017138103e-07	4.14890099282905e-09	3.0339822309171306e-11	2.39949366004621e-14	3.5059628029371e-10	3012.8759999999997	232	0.1	54	70	55	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.619563862165027e-10	0.761853652386027	0.9613087243498349	232	0.7515465973317005	0.004901597742740473
70	6996.066999999999	12.9999999999999	0.000161000000000042	8303.985331	448	449	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00448.tif	600	1.14477260898502e-06	5.27355956738769e-10	5.38457239600666e-13	1.22952099667222e-07	1.4999614845673998e-09	3.14608369478328e-11	2.1553091893256598e-14	1.6355800163824e-10	3012.8759999999997	empty Kapton Hexane	0.1	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	empty Kapton Hexane	0.761853652386027	0.002011696008335018
71	7601.366	12.9999999999999	-9.150003	8303.985331	449	450	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00449.tif	600	1.1306425391015e-06	5.37370782029951e-10	5.32472196339434e-13	1.2282877953411e-07	1.53247341865521e-09	2.6170118593937302e-11	2.43641074154459e-14	1.67588572394145e-10	3012.8759999999997	Empty Kapton	0.1	54	54	55	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.619563862165027e-10	1.0	0.9613087243498349	Empty Kapton	0.7532054585724588	0.0020485745972482782
72	34.665	133.0	-7.99999999995856e-06	8323.985784	450	451	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00450.tif	600	1.49245762728785e-06	5.15217870216306e-10	5.41695507487521e-13	1.2133735341098097e-07	4.41452568129925e-09	3.37237814871019e-11	2.48464543170723e-14	3.52300443786944e-10	3012.8759999999997	Empty	1.0	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	Empty	1.0	0.005861369014006178
73	639.8340000000001	123.0	1.00000000004177e-06	8323.985784	451	452	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00451.tif	300	1.43000083056478e-06	5.02394717607973e-10	5.44331142857143e-13	1.2093468936877101e-07	1.89852279800083e-09	2.32431294580425e-11	2.0738359941491402e-14	1.59844991642731e-10	3012.8759999999997	GC	0.0054	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	GC	0.9613419730788886	0.002546964003745594
74	944.87	113.0	4.16333634234434e-17	8323.985784	452	453	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00452.tif	10	1.05696490909091e-06	4.938209090909089e-10	5.65690181818182e-13	1.21054763636364e-07	2.95110302953193e-10	2.1252023176415697e-11	6.053451640480529e-15	3.48234194968631e-11	3012.8759999999997	AgBeh	0.02	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	AgBeh	0.7098575293119064	0.0004023983948531619
75	963.586	88.15999999999991	4.16333634234434e-17	8323.985784	453	454	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00453.tif	600	1.13368954076539e-06	5.078850083194679e-10	5.49098610648919e-13	1.20886052079867e-07	1.37018807544276e-09	2.8662702286681898e-11	1.89930041455134e-14	1.46101190161117e-10	3012.8759999999997	Empty Cap	0.10690380000000001	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	Empty Cap	0.7624483932056176	0.0018429869102025763
76	1567.642	83.09999999999991	4.16333634234434e-17	8323.985784	454	455	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00454.tif	600	9.0679518469218e-07	5.1876544093178e-10	5.382802878535779e-13	1.20787389517471e-07	1.06993688014733e-09	2.8513824474809605e-11	2.21958275707095e-14	1.4107130492507699e-10	3012.8759999999997	Hexane Cap	0.09617711	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	Hexane Cap	0.6103516431354346	0.001433008568946983
77	2171.577	78.5599999999999	4.16333634234434e-17	8323.985784	455	456	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00455.tif	300	9.296036366666669e-07	5.547222e-10	5.339721166666671e-13	1.2058000833333302e-07	1.17373236737464e-09	2.58891913984237e-11	2.2468303619875398e-14	1.51769036252822e-10	3012.8759999999997	223	0.1061594	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	223	0.6267798305188483	0.0015802838807050187
78	2475.306	73.0299999999999	4.16333634234434e-17	8323.985784	456	457	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00456.tif	300	9.348997043189372e-07	5.39328405315617e-10	5.40383e-13	1.20591413953488e-07	1.22669162748745e-09	2.7546177728471103e-11	2.6141036558254502e-14	1.59303907060226e-10	3012.8759999999997	214neu	0.10437619999999999	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	214neu	0.630291054239486	0.0016596397782545457
79	2778.9320000000002	68.58999999999989	-9.999999999584992e-07	8323.985784	457	458	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00457.tif	420	9.46373878571429e-07	5.428982380952379e-10	5.576368547619039e-13	1.2058221095238098e-07	1.0698385986795801e-09	2.84772931314744e-11	1.8541546465622898e-14	1.37186660199042e-10	3012.8759999999997	211	0.10386880000000001	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	211	0.6380754126790017	0.0014472591318551243
80	3202.679	63.32999999999989	4.16333634234434e-17	8323.985784	458	459	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00458.tif	600	9.34550104825292e-07	5.460264226289531e-10	5.628126472545761e-13	1.2060953211314498e-07	1.23589574290338e-09	2.62742901397496e-11	2.26023766585588e-14	1.584543913886e-10	3012.8759999999997	187	0.1011847	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	187	0.6299607131750165	0.0016607213032672164
81	3806.7009999999996	57.9399999999999	4.16333634234434e-17	8323.985784	459	460	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00459.tif	600	9.174495673876878e-07	5.6170084858569e-10	5.69936123128119e-13	1.20487114808652e-07	1.33526153962506e-09	2.85884255328161e-11	2.89083520160088e-14	1.6935280805756e-10	3012.8759999999997	193	0.0943534	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	193	0.619061938763593	0.0017711199389408444
82	4410.428	53.2699999999999	4.16333634234434e-17	8323.985784	460	461	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00460.tif	600	9.264093000000001e-07	5.56894783333334e-10	5.457141099999999e-13	1.2041212016666699e-07	1.21114319263053e-09	3.02195156065115e-11	2.43794616392076e-14	1.55151850901103e-10	3012.8759999999997	207	0.09635023	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	207	0.6254969710550233	0.0016237019914865868
83	5015.249	43.5099999999999	4.16333634234434e-17	8323.985784	461	462	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00461.tif	600	9.40602980033279e-07	5.48043743760399e-10	5.215146938435939e-13	1.2040576921797e-07	1.19127450080435e-09	3.42414439793977e-11	2.13998675677238e-14	1.53316017213531e-10	3012.8759999999997	193neu	0.09644833	72	75	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	0.7624483932056176	0.9613419730788886	193neu	0.6351138183871828	0.0016130803112707145
84	5622.991	22.9999999999999	9.499988	8323.985784	462	463	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00462.tif	150	1.0787858200000002e-06	5.49536066666667e-10	4.95006413333334e-13	1.20408758e-07	1.1933036206855e-09	2.72625199093482e-11	1.80195060711853e-14	1.3303791369078198e-10	3012.8759999999997	203	0.1	72	88	73	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.536124362530802e-10	0.7623858284159079	0.9613419730788886	203	0.7283995363528065	0.0016105205355414112
85	5777.52	22.9999999999999	0.9999959999999999	8323.985784	463	464	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00463.tif	300	1.12708612666667e-06	5.30272533333333e-10	5.00258753333333e-13	1.2036956300000001e-07	1.4485266891521501e-09	2.6709375746319502e-11	2.33412471894789e-14	1.57341423692712e-10	3012.8759999999997	217	0.1	72	88	73	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.536124362530802e-10	0.7623858284159079	0.9613419730788886	217	0.7612598558409465	0.001973451224699797
86	6082.813	22.9999999999999	-9.149966000000001	8323.985784	464	465	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00464.tif	300	1.1186411395348801e-06	5.43689003322259e-10	5.100797973421929e-13	1.20438883056479e-07	1.5140638143096398e-09	2.8312634829759696e-11	1.7484225102135e-14	1.66231773974273e-10	3012.8759999999997	195	0.1	72	88	73	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.536124362530802e-10	0.7623858284159079	0.9613419730788886	195	0.7551210482245967	0.002064275667923842
87	6391.7609999999995	12.9999999999999	7.799999000000001	8323.985784	465	466	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00465.tif	600	1.1123001580698799e-06	5.35624326123128e-10	5.24679039933444e-13	1.20279955906822e-07	1.47990062052792e-09	2.80843144403919e-11	1.9879570819270803e-14	1.6073362675315e-10	3012.8759999999997	232	0.1	72	88	73	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.536124362530802e-10	0.7623858284159079	0.9613419730788886	232	0.7518327622929218	0.002004999660376455
88	6996.094	12.9999999999999	0.000150000000000042	8323.985784	466	467	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00466.tif	600	1.1288441181364401e-06	5.36995574043262e-10	5.169536472545761e-13	1.2037925956738802e-07	1.42971799119724e-09	2.96838028512445e-11	2.18483911541643e-14	1.5424106396300098e-10	3012.8759999999997	empty Kapton Hexane	0.1	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	empty Kapton Hexane	0.7623858284159079	0.001942425963678993
89	7601.427	12.9999999999999	-9.149996	8323.985784	467	468	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00467.tif	600	1.115156135e-06	5.0514485e-10	5.13802543333334e-13	1.20291860166667e-07	1.40385134818057e-09	3.0432674338993e-11	2.7439123724031298e-14	1.50284016913132e-10	3012.8759999999997	Empty Kapton	0.1	72	72	73	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.536124362530802e-10	1.0	0.9613419730788886	Empty Kapton	0.753688598263881	0.0018904103744030879
90	36.312	133.0	7.00000000004169e-06	8329.990437999999	468	469	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00468.tif	600	1.4725274250000002e-06	5.175737333333339e-10	4.73405825000001e-13	1.196540955e-07	1.9237618217839496e-09	3.24388203881686e-11	1.85379353659039e-14	1.5773223108892e-10	3012.8759999999997	Empty	1.0	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	Empty	1.0	0.0026246704304441855
91	641.22	123.0	4.16333634234434e-17	8329.990437999999	469	470	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00469.tif	300	1.41536657e-06	4.87027233333333e-10	4.95254103333333e-13	1.19630429e-07	1.91377713650114e-09	3.02543978065064e-11	2.02590498778323e-14	1.62870068016975e-10	3012.8759999999997	GC	0.0054	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	GC	0.9613719568674581	0.0026087653614229756
92	946.118	113.0	1.00000000004177e-06	8329.990437999999	470	471	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00470.tif	10	1.04511263636364e-06	4.937018181818179e-10	5.05875090909091e-13	1.1953182727272698e-07	6.33424387393985e-10	1.51424633519001e-11	1.34476550034164e-14	6.97207729576886e-11	3012.8759999999997	AgBeh	0.02	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	AgBeh	0.7104666824085151	0.000845003845473931
93	964.834	88.15999999999991	4.16333634234434e-17	8329.990437999999	471	472	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00471.tif	600	1.1233476299999999e-06	5.020541333333331e-10	5.153557e-13	1.196591655e-07	1.5703725182824898e-09	2.80632940636887e-11	3.01403810706688e-14	1.64698302595635e-10	3012.8759999999997	Empty Cap	0.10690380000000001	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	Empty Cap	0.7628381069877403	0.0021163685761918876
94	1568.494	83.09999999999991	4.16333634234434e-17	8329.990437999999	472	473	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00472.tif	600	8.985627437604e-07	5.48392861896839e-10	5.03175008319468e-13	1.19553698502496e-07	1.20949918185131e-09	2.69477694957467e-11	1.81101711336915e-14	1.63935773138193e-10	3012.8759999999997	Hexane Cap	0.09617711	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	Hexane Cap	0.6107304420471463	0.0016595187961479744
95	2172.292	78.5599999999999	1.00000000004177e-06	8329.990437999999	473	474	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00473.tif	300	9.22498713333333e-07	5.57688100000001e-10	5.022595266666671e-13	1.19555777e-07	1.09807426652519e-09	2.64541806457019e-11	1.9154262770382998e-14	1.43518779157661e-10	3012.8759999999997	223	0.1061594	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	223	0.6269882165973812	0.001498978179453881
96	2476.022	73.0299999999999	1.00000000004177e-06	8329.990437999999	474	475	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00474.tif	300	9.278846644518271e-07	5.584008637873761e-10	5.00673946843854e-13	1.19536246511628e-07	1.20038724739105e-09	2.3462760250761602e-11	2.63885295876289e-14	1.5579114147726901e-10	3012.8759999999997	214neu	0.10437619999999999	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	214neu	0.6307518870102092	0.0016380486300767176
97	2779.716	68.58999999999989	-9.999999999584992e-07	8329.990437999999	475	476	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00475.tif	420	9.39066297619048e-07	5.726322380952379e-10	4.979945261904771e-13	1.19516322380952e-07	1.20809139971519e-09	2.88527278565508e-11	1.94628286067672e-14	1.5303780406825e-10	3012.8759999999997	211	0.10386880000000001	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	211	0.6384592882024938	0.0016388979607366552
98	3203.4790000000003	63.32999999999989	1.00000000004177e-06	8329.990437999999	476	477	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00476.tif	600	9.26176762063228e-07	5.602252412645589e-10	5.17899898502496e-13	1.19430211314476e-07	1.33678121681325e-09	2.78023576275472e-11	2.01602133635703e-14	1.67654354665856e-10	3012.8759999999997	187	0.1011847	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	187	0.6301498767917613	0.0017941109564254278
